Country,Date,realGDP,realPersInc,unempRate,indProd,retailSales,recBinary
Germany,9/1/2008,101.36,105.3975626,0.07,97.39,96.6081,1
Germany,10/1/2008,100.63,105.1357552,0.07,95.29,95.3079,1
Germany,11/1/2008,99.78,104.9665935,0.071,91.09,96.108,1
Germany,12/1/2008,98.87,104.8312247,0.072,87.69,95.908,1
Germany,1/1/2009,97.97,104.6670709,0.073,80.69,93.0078,1
Germany,2/1/2009,97.19,104.455512,0.075,78.19,92.6077,1
Germany,3/1/2009,96.6,104.2264047,0.076,78.49,92.7077,1
Germany,4/1/2009,96.22,104.0117274,0.077,76.19,94.7079,1
Germany,5/1/2009,96.02,103.8336815,0.078,79.69,92.2077,1
Germany,6/1/2009,95.97,103.7040331,0.078,80.29,90.7076,1
Germany,7/1/2009,96.02,103.6341524,0.079,79.49,92.5077,0
Germany,8/1/2009,96.13,103.6381763,0.078,80.49,91.6076,0
Germany,9/1/2009,96.29,103.7330993,0.078,84.09,92.6077,0
Germany,10/1/2009,96.48,103.9331855,0.077,82.29,92.9077,0
Germany,11/1/2009,96.69,104.1868647,0.076,83.29,93.3078,0
Germany,12/1/2009,96.94,104.3767327,0.075,83.29,93.9078,0
Germany,1/1/2010,97.22,104.3866432,0.074,84.09,91.1076,0
Germany,2/1/2010,97.54,104.1898842,0.073,83.29,93.4078,0
Germany,3/1/2010,97.91,103.8463079,0.073,86.09,93.9078,0
Germany,4/1/2010,98.29,103.4211895,0.072,87.69,93.6078,0
Germany,5/1/2010,98.65,103.0182866,0.07,90.39,94.2079,0
Germany,6/1/2010,98.96,102.7774096,0.069,90.09,94.4079,0
Germany,7/1/2010,99.23,102.8327163,0.068,89.49,95.408,0
Germany,8/1/2010,99.48,103.1817102,0.068,90.99,94.7079,0
Germany,9/1/2010,99.71,103.6979804,0.067,92.39,94.2079,0
Germany,10/1/2010,99.95,104.2505115,0.067,94.39,93.9078,0
Germany,11/1/2010,100.21,104.7061125,0.066,93.89,94.1078,0
Germany,12/1/2010,100.48,104.9296837,0.065,95.39,93.7078,0
Germany,1/1/2011,100.74,104.7972413,0.064,95.19,94.1078,0
Germany,2/1/2011,100.96,104.3797212,0.062,96.29,96.108,0
Germany,3/1/2011,101.13,103.9136242,0.061,96.89,93.7078,0
Germany,4/1/2011,101.23,103.6275125,0.06,97.49,95.2079,0
Germany,5/1/2011,101.3,103.5314869,0.059,98.69,92.6077,0
Germany,6/1/2011,101.35,103.4560642,0.058,97.09,95.0079,0
Germany,7/1/2011,101.37,103.2366979,0.058,100.09,95.708,1
Germany,8/1/2011,101.35,102.8703266,0.057,99.29,95.508,1
Germany,9/1/2011,101.29,102.4823524,0.057,97.79,95.1079,1
Germany,10/1/2011,101.2,102.1951813,0.056,98.89,95.708,1
Germany,11/1/2011,101.11,102.0332164,0.056,98.19,94.9079,1
Germany,12/1/2011,101.01,101.9454184,0.055,96.79,94.9079,1
Germany,1/1/2012,100.93,101.8828929,0.055,97.29,93.5078,1
Germany,2/1/2012,100.86,101.8549574,0.054,97.19,94.7079,1
Germany,3/1/2012,100.79,101.9142892,0.054,98.39,95.1079,1
Germany,4/1/2012,100.73,102.1061947,0.054,96.59,95.2079,1
Germany,5/1/2012,100.67,102.3618642,0.054,98.49,94.9079,1
Germany,6/1/2012,100.59,102.5302463,0.054,97.29,95.708,1
Germany,7/1/2012,100.5,102.4713778,0.054,98.39,94.9079,1
Germany,8/1/2012,100.37,102.2123646,0.053,98.39,94.9079,1
Germany,9/1/2012,100.2,101.8967973,0.053,97.09,95.408,1
Germany,10/1/2012,100,101.6611224,0.053,95.79,95.0079,1
Germany,11/1/2012,99.8,101.5241923,0.053,95.09,94.5079,1
Germany,12/1/2012,99.61,101.4255462,0.053,95.89,95.0079,1
Germany,1/1/2013,99.47,101.306485,0.054,94.69,95.1079,1
Germany,2/1/2013,99.38,101.146638,0.054,95.49,94.7079,1
Germany,3/1/2013,99.37,100.9506389,0.054,96.79,95.3079,1
Germany,4/1/2013,99.41,100.7251976,0.053,97.09,94.8079,0
Germany,5/1/2013,99.48,100.4956025,0.053,96.49,95.508,0
Germany,6/1/2013,99.55,100.2988633,0.052,98.19,94.9079,0
Germany,7/1/2013,99.62,100.1698712,0.052,96.49,95.408,0
Germany,8/1/2013,99.68,100.1186763,0.052,98.69,95.3079,0
Germany,9/1/2013,99.73,100.1401723,0.052,98.19,95.708,0
Germany,10/1/2013,99.77,100.2231573,0.051,97.49,95.2079,0
Germany,11/1/2013,99.82,100.295737,0.051,99.69,96.308,0
Germany,12/1/2013,99.87,100.2502115,0.051,99.79,95.508,0
Germany,1/1/2014,99.92,99.99777589,0.051,99.29,95.708,0
Germany,2/1/2014,99.94,99.6409744,0.051,99.39,96.208,1
Germany,3/1/2014,99.93,99.39148548,0.051,99.79,96.9081,1
Germany,4/1/2014,99.91,99.43394621,0.05,99.39,96.208,1
Germany,5/1/2014,99.88,99.68488022,0.05,98.69,95.608,1
Germany,6/1/2014,99.86,99.91299712,0.05,98.79,97.0081,1
Germany,7/1/2014,99.87,99.91024239,0.05,100.89,95.508,1
Germany,8/1/2014,99.88,99.693484,0.05,96.69,97.2081,1
Germany,9/1/2014,99.91,99.39943625,0.05,99.09,95.808,1
Germany,10/1/2014,99.92,99.15678746,0.05,99.29,97.0081,1
Germany,11/1/2014,99.91,99.01464466,0.049,99.39,96.7081,1
Germany,12/1/2014,99.87,98.98113896,0.049,101.09,96.7081,1
Germany,1/1/2015,99.81,99.05565543,0.048,98.79,98.5082,1
Germany,2/1/2015,99.75,99.16737687,0.048,99.39,98.6082,1
Germany,3/1/2015,99.71,99.21056227,0.047,99.39,98.4082,1
Germany,4/1/2015,99.69,99.09476368,0.047,100.09,99.1083,1
Germany,5/1/2015,99.68,98.85412903,0.047,100.19,100.4084,1
Germany,6/1/2015,99.68,98.58268241,0.047,99.89,99.7083,1
Germany,7/1/2015,99.68,98.36719757,0.046,101.39,101.0084,0
Germany,8/1/2015,99.69,98.23573226,0.046,98.89,100.7084,0
Germany,9/1/2015,99.7,98.18909154,0.045,99.29,100.8084,0
Germany,10/1/2015,99.73,98.2236276,0.045,99.99,100.8084,0
Germany,11/1/2015,99.77,98.30389102,0.045,99.29,100.6084,0
Germany,12/1/2015,99.81,98.38017882,0.044,99.99,102.0085,0
Germany,1/1/2016,99.87,98.41022372,0.044,101.99,102.0085,0
Germany,2/1/2016,99.92,98.40503701,0.043,101.79,101.7085,0
Germany,3/1/2016,99.95,98.3986852,0.043,100.59,100.9084,0
Germany,4/1/2016,99.96,98.41779151,0.043,101.39,100.8084,0
Germany,5/1/2016,99.95,98.43754995,0.043,99.39,101.5085,0
Germany,6/1/2016,99.92,98.41167209,0.042,101.39,100.9084,0
Germany,7/1/2016,99.88,98.30103078,0.042,99.89,102.3085,0
Germany,8/1/2016,99.85,98.11396002,0.041,101.69,102.5085,0
Germany,9/1/2016,99.83,97.8779269,0.04,101.59,101.3084,0
Germany,10/1/2016,99.84,97.62032544,0.04,101.79,104.7087,0
Germany,11/1/2016,99.89,97.36775533,0.039,101.89,102.5085,0
Germany,12/1/2016,99.98,97.14650726,0.039,100.09,104.4087,0
Germany,1/1/2017,100.08,96.98006882,0.039,101.79,103.2086,0
Germany,2/1/2017,100.2,96.87491825,0.039,102.89,103.8087,0
Germany,3/1/2017,100.31,96.83115076,0.039,102.49,106.4089,0
Germany,4/1/2017,100.41,96.84737551,0.039,103.69,104.8087,0
Germany,5/1/2017,100.51,96.91358986,0.038,104.19,106.1088,0
Germany,6/1/2017,100.61,97.01667409,0.038,103.79,105.7088,0
Germany,7/1/2017,100.7,97.14248808,0.038,104.69,105.8088,0
Germany,8/1/2017,100.79,97.27118155,0.037,106.99,105.3088,0
Germany,9/1/2017,100.86,97.38091111,0.037,106.09,106.9089,0
Germany,10/1/2017,100.91,97.45758849,0.036,103.89,106.0088,0
Germany,11/1/2017,100.93,97.52908244,0.036,108.49,106.8089,1
Germany,12/1/2017,100.92,97.63738216,0.036,107.79,108.309,1
Germany,1/1/2018,100.88,97.79410706,0.035,107.39,106.1088,1
Germany,2/1/2018,100.83,97.85269357,0.035,105.39,105.3088,1
Germany,3/1/2018,100.76,97.61525919,0.035,106.79,106.4089,1
Germany,4/1/2018,100.69,96.95753358,0.034,106.19,109.3091,1
Germany,5/1/2018,100.6,96.12439478,0.034,107.99,107.609,1
Germany,6/1/2018,100.5,95.4761505,0.034,107.29,107.609,1
Germany,7/1/2018,100.39,95.29164687,0.034,105.49,107.609,1
Germany,8/1/2018,100.29,95.45632861,0.034,105.79,107.409,1
Germany,9/1/2018,100.2,95.73709604,0.034,105.79,107.1089,1
Germany,10/1/2018,100.12,95.93518656,0.033,104.99,108.409,1
Germany,11/1/2018,100.06,96.01156069,0.033,103.69,108.9091,1
Germany,12/1/2018,100,95.97355338,0.033,104.59,107.809,1
Germany,1/1/2019,99.94,95.84498781,0.032,103.19,109.7091,1
Germany,2/1/2019,99.86,95.72347756,0.032,103.49,110.2092,1
Germany,3/1/2019,99.75,95.72727677,0.032,104.19,110.5092,1
Germany,4/1/2019,99.63,95.92805279,0.032,101.69,110.0092,1
Germany,5/1/2019,99.49,96.19660253,0.031,102.49,109.4091,1
Germany,6/1/2019,99.36,96.34959707,0.031,101.09,111.5093,1
Germany,7/1/2019,99.24,96.21338724,0.031,100.69,111.0093,1
Germany,8/1/2019,99.12,95.6545258,0.031,101.49,111.0093,1
Germany,9/1/2019,99,94.55,0.032,100.19,111.1093,1
France,10/1/1999,100.94,111.56,0.108,107.49,67.6944,0
France,11/1/1999,101.17,111.101827,0.107,107.57,64.7946,0
France,12/1/1999,101.37,110.9262759,0.105,106.63,65.2946,0
France,1/1/2000,101.54,110.9512133,0.104,107.43,65.8945,0
France,2/1/2000,101.69,111.0872844,0.102,107.75,66.5945,0
France,3/1/2000,101.81,111.2173135,0.101,108.47,66.3945,0
France,4/1/2000,101.91,111.2174261,0.099,109.09,67.2944,0
France,5/1/2000,101.98,111.0012045,0.097,110.45,67.4944,0
France,6/1/2000,102.04,110.6212414,0.095,109.01,66.8944,0
France,7/1/2000,102.09,110.1623696,0.094,110.29,67.8943,0
France,8/1/2000,102.14,109.7054653,0.093,109.31,68.0943,0
France,9/1/2000,102.17,109.3172601,0.091,109.6,68.6943,0
France,10/1/2000,102.21,109.0613217,0.09,110.81,69.7942,0
France,11/1/2000,102.22,108.9604438,0.089,110.6,70.9941,1
France,12/1/2000,102.2,108.8969867,0.088,111.63,69.0942,1
France,1/1/2001,102.15,108.7231141,0.087,111.13,70.9941,1
France,2/1/2001,102.06,108.3634783,0.087,111.86,70.8941,1
France,3/1/2001,101.94,107.9832925,0.087,112.33,71.0941,1
France,4/1/2001,101.79,107.7975752,0.087,110.5,72.7939,1
France,5/1/2001,101.63,107.9282266,0.087,111.31,71.694,1
France,6/1/2001,101.47,108.1993522,0.088,111.35,73.1939,1
France,7/1/2001,101.3,108.375694,0.088,109.81,72.194,1
France,8/1/2001,101.12,108.3020259,0.088,112.54,72.294,1
France,9/1/2001,100.94,108.0698075,0.088,110.79,72.594,1
France,10/1/2001,100.75,107.8178438,0.088,110.01,71.594,1
France,11/1/2001,100.58,107.6411791,0.088,108.8,72.494,1
France,12/1/2001,100.44,107.5048287,0.088,109.5,74.4938,1
France,1/1/2002,100.32,107.3497935,0.088,109.48,71.494,1
France,2/1/2002,100.24,107.1419918,0.088,109.87,73.5939,1
France,3/1/2002,100.18,106.9187277,0.087,110.4,73.3939,1
France,4/1/2002,100.14,106.7299932,0.087,111.12,73.2939,1
France,5/1/2002,100.1,106.614689,0.086,110.15,74.4938,1
France,6/1/2002,100.05,106.5810733,0.086,109.97,73.9938,1
France,7/1/2002,99.97,106.6321067,0.086,108.83,74.5938,1
France,8/1/2002,99.86,106.7422962,0.086,110.87,74.6938,1
France,9/1/2002,99.72,106.8103272,0.086,109.48,74.5938,1
France,10/1/2002,99.54,106.7225608,0.086,108.63,74.6938,1
France,11/1/2002,99.35,106.4402859,0.086,109.68,75.1937,1
France,12/1/2002,99.13,106.1174138,0.085,107.07,73.8938,1
France,1/1/2003,98.9,105.9381133,0.083,109.28,74.2938,1
France,2/1/2003,98.67,105.9890914,0.083,110.26,74.7938,1
France,3/1/2003,98.44,106.1152928,0.083,109.4,74.3938,1
France,4/1/2003,98.25,106.1251093,0.084,109.42,75.1937,1
France,5/1/2003,98.11,105.9142476,0.084,106.79,74.4938,1
France,6/1/2003,98.05,105.5874478,0.085,106.53,74.0938,1
France,7/1/2003,98.07,105.2798392,0.085,108.43,74.3938,0
France,8/1/2003,98.14,105.0668973,0.084,107.96,75.0937,0
France,9/1/2003,98.26,104.8862422,0.086,107.58,75.6937,0
France,10/1/2003,98.41,104.6563621,0.087,110.19,76.7936,0
France,11/1/2003,98.58,104.3552714,0.088,108.04,73.4939,0
France,12/1/2003,98.75,104.0937974,0.089,108.66,75.0937,0
France,1/1/2004,98.92,104.0002522,0.088,109.39,76.4936,0
France,2/1/2004,99.07,104.1147454,0.088,110.5,74.9938,0
France,3/1/2004,99.19,104.2873539,0.088,110.13,76.1937,0
France,4/1/2004,99.28,104.3440804,0.088,110.15,76.3936,0
France,5/1/2004,99.35,104.2089315,0.088,109.57,76.3936,0
France,6/1/2004,99.39,104.0098494,0.088,110.61,77.2936,0
France,7/1/2004,99.43,103.8995894,0.088,111.07,76.1937,0
France,8/1/2004,99.46,103.9437271,0.088,107.13,76.2936,0
France,9/1/2004,99.5,104.032594,0.088,110.88,77.1936,0
France,10/1/2004,99.53,104.0359921,0.089,111.71,77.0936,0
France,11/1/2004,99.53,103.8791367,0.089,109.85,76.7936,0
France,12/1/2004,99.51,103.594863,0.089,110.08,78.4935,0
France,1/1/2005,99.46,103.2288642,0.087,111.9,77.8935,0
France,2/1/2005,99.39,102.8796748,0.087,110.6,78.1935,0
France,3/1/2005,99.31,102.7449998,0.087,108.21,78.6934,0
France,4/1/2005,99.23,103.0314532,0.088,110.98,77.9935,0
France,5/1/2005,99.18,103.7526506,0.089,109.75,77.9935,0
France,6/1/2005,99.16,104.5721369,0.089,109.7,78.2935,0
France,7/1/2005,99.19,105.1189668,0.089,109.34,77.7935,0
France,8/1/2005,99.25,105.2348225,0.089,108.74,78.5935,0
France,9/1/2005,99.36,105.1341933,0.09,111.51,78.9934,0
France,10/1/2005,99.51,105.0677504,0.09,108.23,78.8934,0
France,11/1/2005,99.69,105.1675119,0.091,112.58,79.9933,0
France,12/1/2005,99.89,105.3643708,0.091,111.25,80.1933,0
France,1/1/2006,100.1,105.5698502,0.091,110.55,79.9933,0
France,2/1/2006,100.32,105.7033055,0.091,109.79,80.1933,0
France,3/1/2006,100.52,105.6969304,0.091,111.82,79.9933,0
France,4/1/2006,100.68,105.4861477,0.09,111.24,80.6933,0
France,5/1/2006,100.8,105.1364053,0.089,113.04,80.6933,0
France,6/1/2006,100.87,104.9192323,0.089,112.84,81.0932,0
France,7/1/2006,100.91,105.1202263,0.089,111.28,81.5932,0
France,8/1/2006,100.96,105.7803686,0.089,110.53,81.3932,0
France,9/1/2006,101.04,106.5656785,0.087,112.24,81.2932,0
France,10/1/2006,101.17,107.1144568,0.085,111.33,81.6932,0
France,11/1/2006,101.33,107.2812461,0.084,110.7,82.5931,0
France,12/1/2006,101.53,107.2412025,0.084,112.55,82.0932,0
France,1/1/2007,101.75,107.1924031,0.085,111.33,82.4931,0
France,2/1/2007,101.97,107.1844174,0.084,112.34,83.1931,0
France,3/1/2007,102.19,107.0538172,0.083,113.18,84.193,0
France,4/1/2007,102.39,106.6250212,0.082,111.3,84.293,0
France,5/1/2007,102.56,105.9171342,0.081,113.96,82.9931,0
France,6/1/2007,102.69,105.2194017,0.08,113.54,84.493,0
France,7/1/2007,102.8,104.835971,0.08,113.68,85.4929,0
France,8/1/2007,102.88,104.8615897,0.08,114.37,84.7929,0
France,9/1/2007,102.94,105.1098822,0.078,111.74,84.393,0
France,10/1/2007,102.99,105.3771544,0.076,114.27,85.2929,0
France,11/1/2007,103.04,105.5535708,0.075,112.29,85.0929,0
France,12/1/2007,103.07,105.6512212,0.074,112.47,84.9929,0
France,1/1/2008,103.08,105.6902287,0.073,113.44,85.3929,1
France,2/1/2008,103.03,105.6865529,0.072,114.47,85.2929,1
France,3/1/2008,102.92,105.65092,0.073,113.14,84.293,1
France,4/1/2008,102.74,105.5939799,0.073,115.59,84.493,1
France,5/1/2008,102.5,105.5350279,0.073,110.14,85.2929,1
France,6/1/2008,102.19,105.5038765,0.073,109.82,84.8929,1
France,7/1/2008,101.8,105.5296145,0.074,110.68,84.393,1
France,8/1/2008,101.31,105.5985583,0.075,109.12,85.2929,1
France,9/1/2008,100.74,105.6466685,0.075,108.65,85.5929,1
France,10/1/2008,100.08,105.6090056,0.076,106.62,84.593,1
France,11/1/2008,99.38,105.4791995,0.078,101.26,85.4929,1
France,12/1/2008,98.69,105.3176155,0.08,99.85,85.7929,1
France,1/1/2009,98.04,105.1867114,0.083,96.19,86.3928,1
France,2/1/2009,97.5,105.1064627,0.086,94.85,84.7929,1
France,3/1/2009,97.09,105.0499945,0.088,93.1,84.493,1
France,4/1/2009,96.81,104.9890082,0.09,93.07,85.3929,1
France,5/1/2009,96.67,104.9208988,0.091,94.18,85.1929,1
France,6/1/2009,96.63,104.8704865,0.091,95.41,86.4928,1
France,7/1/2009,96.67,104.862621,0.091,95.02,85.2929,0
France,8/1/2009,96.79,104.8902222,0.092,96.61,85.2929,0
France,9/1/2009,96.95,104.9132219,0.093,97.11,85.8928,0
France,10/1/2009,97.14,104.8906785,0.095,96.46,86.3928,0
France,11/1/2009,97.33,104.7965122,0.095,97.39,85.6929,0
France,12/1/2009,97.52,104.6195053,0.095,97.1,87.2927,0
France,1/1/2010,97.69,104.3511546,0.093,98.14,85.9928,0
France,2/1/2010,97.86,104.0278507,0.093,97.52,86.7928,0
France,3/1/2010,98.03,103.7294371,0.093,99.44,87.6927,0
France,4/1/2010,98.2,103.532997,0.093,99.06,88.0927,0
France,5/1/2010,98.39,103.422487,0.093,99.85,88.6926,0
France,6/1/2010,98.59,103.2946179,0.092,99.44,87.3927,0
France,7/1/2010,98.82,103.0505827,0.092,100.11,89.0926,0
France,8/1/2010,99.06,102.7438101,0.093,99.09,88.8926,0
France,9/1/2010,99.32,102.5657713,0.092,100.31,89.3926,0
France,10/1/2010,99.6,102.7009455,0.092,100.15,88.9926,0
France,11/1/2010,99.89,103.1134059,0.092,101.43,90.1925,0
France,12/1/2010,100.17,103.5737903,0.092,102.76,90.6924,0
France,1/1/2011,100.43,103.8573113,0.091,103.99,90.6924,0
France,2/1/2011,100.64,103.933423,0.091,104.32,91.6924,0
France,3/1/2011,100.78,103.9365677,0.091,103,91.2924,0
France,4/1/2011,100.86,103.9994763,0.091,101.26,92.1923,0
France,5/1/2011,100.9,104.1397846,0.091,104.58,90.4925,0
France,6/1/2011,100.93,104.2805164,0.092,101.71,91.3924,0
France,7/1/2011,100.94,104.3455532,0.092,102.86,91.1924,0
France,8/1/2011,100.95,104.3164407,0.092,102,90.9924,0
France,9/1/2011,100.95,104.2205966,0.092,101.22,91.7924,1
France,10/1/2011,100.95,104.0862797,0.093,101.47,91.8923,1
France,11/1/2011,100.93,103.9353413,0.094,103.63,92.1923,1
France,12/1/2011,100.88,103.7847007,0.094,101.46,91.6924,1
France,1/1/2012,100.82,103.6507138,0.095,100.8,92.5923,1
France,2/1/2012,100.73,103.5435238,0.095,101.85,92.1923,1
France,3/1/2012,100.63,103.4686457,0.095,100.98,93.5922,1
France,4/1/2012,100.52,103.4274124,0.096,101.27,92.0923,1
France,5/1/2012,100.42,103.3658763,0.097,99.82,92.5923,1
France,6/1/2012,100.33,103.1902499,0.097,99.18,93.4922,1
France,7/1/2012,100.24,102.8174241,0.097,99.7,94.3921,1
France,8/1/2012,100.15,102.3139319,0.097,101.79,92.7923,1
France,9/1/2012,100.06,101.8506403,0.099,100.01,93.3922,1
France,10/1/2012,99.96,101.5846475,0.1,98.11,94.0922,1
France,11/1/2012,99.86,101.4766458,0.101,98.14,93.3922,1
France,12/1/2012,99.79,101.3548592,0.102,99.68,93.5922,1
France,1/1/2013,99.74,101.06295,0.103,98.56,93.8922,1
France,2/1/2013,99.74,100.6560768,0.103,99.65,94.3921,1
France,3/1/2013,99.77,100.3273742,0.104,99.75,94.6921,0
France,4/1/2013,99.83,100.251703,0.104,101.38,94.1922,0
France,5/1/2013,99.89,100.3710701,0.104,101.16,94.6921,0
France,6/1/2013,99.93,100.4805645,0.104,99.84,93.8922,0
France,7/1/2013,99.96,100.3931463,0.103,98.93,95.692,0
France,8/1/2013,99.97,100.1394299,0.102,99.04,95.592,0
France,9/1/2013,99.98,99.88282908,0.103,98.87,95.1921,0
France,10/1/2013,99.99,99.77344369,0.102,99.03,95.1921,0
France,11/1/2013,99.99,99.80436508,0.102,100.89,95.792,0
France,12/1/2013,99.97,99.87605796,0.102,99.58,95.2921,0
France,1/1/2014,99.93,99.8963854,0.102,97.93,95.592,0
France,2/1/2014,99.89,99.85817487,0.102,99.46,95.3921,0
France,3/1/2014,99.86,99.80271265,0.102,98.68,96.392,0
France,4/1/2014,99.84,99.76910182,0.102,99.05,95.992,0
France,5/1/2014,99.84,99.77042362,0.102,96.83,96.092,0
France,6/1/2014,99.86,99.80541319,0.102,99.1,96.092,0
France,7/1/2014,99.88,99.87123333,0.102,100.29,95.492,0
France,8/1/2014,99.9,99.95213678,0.103,98.45,96.9919,0
France,9/1/2014,99.9,100.0254974,0.104,99.09,97.3919,1
France,10/1/2014,99.89,100.0668919,0.104,97.61,96.8919,1
France,11/1/2014,99.87,100.0368126,0.105,96.73,97.2919,1
France,12/1/2014,99.86,99.8879853,0.104,99.37,97.9918,1
France,1/1/2015,99.83,99.58591847,0.104,99.56,98.5918,1
France,2/1/2015,99.8,99.20339368,0.104,100.1,98.2918,1
France,3/1/2015,99.74,98.86655814,0.104,99.8,97.7919,1
France,4/1/2015,99.68,98.68499196,0.105,99.38,99.2917,1
France,5/1/2015,99.63,98.63239423,0.105,100.37,99.7917,1
France,6/1/2015,99.6,98.61716465,0.105,100.13,100.4916,1
France,7/1/2015,99.59,98.55905137,0.104,99.07,99.9917,1
France,8/1/2015,99.59,98.46831726,0.103,99.59,101.6915,1
France,9/1/2015,99.6,98.39723706,0.103,101.15,101.4915,1
France,10/1/2015,99.6,98.38338203,0.103,101.68,100.8916,1
France,11/1/2015,99.61,98.35394766,0.102,99.42,99.4917,1
France,12/1/2015,99.61,98.18665864,0.102,99.75,102.0915,1
France,1/1/2016,99.59,97.80283551,0.102,101.96,102.3915,1
France,2/1/2016,99.53,97.4350317,0.103,100.74,102.0915,1
France,3/1/2016,99.42,97.45048007,0.102,100.2,102.1915,1
France,4/1/2016,99.27,98.12434665,0.101,101.28,101.7915,1
France,5/1/2016,99.13,99.09976761,0.1,99.73,102.8914,1
France,6/1/2016,99.01,99.75587474,0.099,99.36,102.3915,1
France,7/1/2016,98.93,99.58637756,0.098,99.28,102.7914,1
France,8/1/2016,98.91,98.84259226,0.099,100.76,102.5915,1
France,9/1/2016,98.95,98.08125042,0.099,100.13,102.8914,0
France,10/1/2016,99.03,97.77134072,0.101,99.86,104.7913,0
France,11/1/2016,99.16,97.82287267,0.101,102.41,103.8913,0
France,12/1/2016,99.31,97.92841993,0.1,100.95,104.0913,0
France,1/1/2017,99.48,97.82925335,0.097,101.66,105.0912,0
France,2/1/2017,99.66,97.56517052,0.096,100.45,105.5912,0
France,3/1/2017,99.84,97.28799586,0.095,101.31,105.7912,0
France,4/1/2017,100.01,97.12363362,0.095,101.44,105.3912,0
France,5/1/2017,100.18,97.04545972,0.095,103.44,106.2911,0
France,6/1/2017,100.34,96.97164136,0.095,102.35,105.6912,0
France,7/1/2017,100.49,96.82693968,0.096,103.02,107.1911,0
France,8/1/2017,100.64,96.57359888,0.096,103.04,105.9912,0
France,9/1/2017,100.77,96.1869467,0.094,103.91,109.2909,0
France,10/1/2017,100.87,95.6620619,0.092,104.56,106.1912,0
France,11/1/2017,100.93,95.1007785,0.09,104.96,109.6909,0
France,12/1/2017,100.95,94.6408586,0.09,106.03,108.491,1
France,1/1/2018,100.92,94.40179497,0.092,102.6,107.691,1
France,2/1/2018,100.85,94.40781603,0.092,103.79,108.491,1
France,3/1/2018,100.77,94.6522438,0.092,104.12,110.4908,1
France,4/1/2018,100.69,95.08523788,0.091,102.98,107.991,1
France,5/1/2018,100.61,95.44066765,0.091,102.01,109.6909,1
France,6/1/2018,100.54,95.38477031,0.09,103.64,110.0908,1
France,7/1/2018,100.5,94.69737039,0.09,103.74,109.6909,1
France,8/1/2018,100.47,93.70668532,0.09,104.16,110.4908,1
France,9/1/2018,100.46,92.90618084,0.09,103.04,109.9908,1
France,10/1/2018,100.46,92.66741926,0.089,104.01,111.4907,1
France,11/1/2018,100.46,92.79515712,0.088,103.08,110.8908,1
France,12/1/2018,100.46,92.92958296,0.088,104.18,110.2908,1
France,1/1/2019,100.45,92.79287388,0.087,105.12,110.6908,1
France,2/1/2019,100.44,92.47432462,0.086,104.8,111.8907,1
France,3/1/2019,100.42,92.16591974,0.086,103.48,111.6907,1
France,4/1/2019,100.39,92.01352401,0.085,104.19,112.4906,1
France,5/1/2019,100.34,91.96412878,0.084,106.02,112.2906,1
France,6/1/2019,100.27,91.91113766,0.085,103.34,112.6906,1
France,7/1/2019,100.18,91.75753777,0.085,103.81,111.2907,1
France,8/1/2019,100.06,91.44611851,0.085,102.91,114.8904,1
France,9/1/2019,99.91,90.93,0.084,103.35,112.8906,1
Denmark,10/1/1999,100.39,120.21,0.053,106.68,92.4871,0
Denmark,11/1/1999,100.58,120.565154,0.053,108.42,92.9631,0
Denmark,12/1/1999,100.76,120.6842327,0.053,110.93,93.6769,0
Denmark,1/1/2000,100.94,120.6182414,0.05,107,92.2769,0
Denmark,2/1/2000,101.11,120.4252796,0.046,107,92.5769,0
Denmark,3/1/2000,101.26,120.190779,0.044,108.6,92.3769,0
Denmark,4/1/2000,101.39,120.0067522,0.044,108.6,92.6768,0
Denmark,5/1/2000,101.49,119.9284134,0.045,112.8,93.0767,0
Denmark,6/1/2000,101.55,119.8744095,0.044,110.3,92.177,0
Denmark,7/1/2000,101.59,119.7317169,0.042,107.4,92.7768,0
Denmark,8/1/2000,101.59,119.4493936,0.041,111.8,92.8768,1
Denmark,9/1/2000,101.57,119.1984412,0.04,108.2,92.8768,1
Denmark,10/1/2000,101.51,119.1994282,0.04,110.9,92.4769,1
Denmark,11/1/2000,101.38,119.5740237,0.041,110.2,92.8768,1
Denmark,12/1/2000,101.19,120.103267,0.041,115.2,93.5766,1
Denmark,1/1/2001,100.98,120.4949345,0.043,110.4,93.3767,1
Denmark,2/1/2001,100.78,120.5392059,0.044,115,92.8768,1
Denmark,3/1/2001,100.64,120.2997246,0.044,114.3,92.5769,1
Denmark,4/1/2001,100.56,119.8967802,0.043,113.6,92.3769,1
Denmark,5/1/2001,100.54,119.429526,0.043,108.3,92.4769,1
Denmark,6/1/2001,100.55,118.9295208,0.044,108.9,92.6768,1
Denmark,7/1/2001,100.57,118.4148532,0.045,110.6,92.3769,1
Denmark,8/1/2001,100.57,117.9297863,0.047,114.6,92.5769,1
Denmark,9/1/2001,100.52,117.5992634,0.047,112.6,92.8768,1
Denmark,10/1/2001,100.43,117.5636596,0.047,109.5,92.8768,1
Denmark,11/1/2001,100.31,117.8796982,0.047,117.8,93.8765,1
Denmark,12/1/2001,100.17,118.3555414,0.047,113.7,94.0765,1
Denmark,1/1/2002,100.02,118.7534611,0.046,115.6,94.5764,1
Denmark,2/1/2002,99.88,118.8979346,0.044,113.4,94.3764,1
Denmark,3/1/2002,99.76,118.7916516,0.043,111.7,95.1762,1
